Protein	Accession	Accession.id
A0R5R8	MSMEG_6288;MSMEI_6123	http://ensemblgenomes.org/id/MSMEG_6288;http://ensemblgenomes.org/id/MSMEI_6123
A0R5Z0	MSMEG_6365;MSMEI_6197	http://ensemblgenomes.org/id/MSMEG_6365;http://ensemblgenomes.org/id/MSMEI_6197
A0R6Z6	MSMEG_6726;MSMEI_6543	http://ensemblgenomes.org/id/MSMEG_6726;http://ensemblgenomes.org/id/MSMEI_6543
A0R7H5	MSMEG_6917;MSMEI_6729	http://ensemblgenomes.org/id/MSMEG_6917;http://ensemblgenomes.org/id/MSMEI_6729
A0R7J1	MSMEG_6935	http://ensemblgenomes.org/id/MSMEG_6935
A0R7J6	MSMEG_6941;MSMEI_6749	http://ensemblgenomes.org/id/MSMEG_6941;http://ensemblgenomes.org/id/MSMEI_6749
A1JS01	YE3898	http://ensemblgenomes.org/id/YE3898
A1JS57	YE3930	http://ensemblgenomes.org/id/YE3930
A1KEI6	BCG_0048c	http://ensemblgenomes.org/id/BCG_0048c
A1KEM3	BCG_0086	http://ensemblgenomes.org/id/BCG_0086
A1KEN2	BCG_0095	http://ensemblgenomes.org/id/BCG_0095
A1KEU8	BCG_0161	http://ensemblgenomes.org/id/BCG_0161
A1KF76	BCG_0293c	http://ensemblgenomes.org/id/BCG_0293c
A1KFE4	BCG_0361	http://ensemblgenomes.org/id/BCG_0361
A1KFH2	BCG_0389	http://ensemblgenomes.org/id/BCG_0389
A1KFH3	BCG_0390	http://ensemblgenomes.org/id/BCG_0390
A1KFQ1	BCG_0468c	http://ensemblgenomes.org/id/BCG_0468c
A1KFR2	BCG_0479	http://ensemblgenomes.org/id/BCG_0479
A1KFV6	BCG_0523	http://ensemblgenomes.org/id/BCG_0523
A1KG00	BCG_0567	http://ensemblgenomes.org/id/BCG_0567
A1KG35	BCG_0603	http://ensemblgenomes.org/id/BCG_0603
A1KG43	BCG_0611c	http://ensemblgenomes.org/id/BCG_0611c
A1KGB4	BCG_0683	http://ensemblgenomes.org/id/BCG_0683
A1KGE8	BCG_0717	http://ensemblgenomes.org/id/BCG_0717
A1KGF0	BCG_0719	http://ensemblgenomes.org/id/BCG_0719
A1KGG3	BCG_0732	http://ensemblgenomes.org/id/BCG_0732
A1KGG5	BCG_0734	http://ensemblgenomes.org/id/BCG_0734
A1KGI6	BCG_0755	http://ensemblgenomes.org/id/BCG_0755
A1KGI8	BCG_0757	http://ensemblgenomes.org/id/BCG_0757
A1KGJ6	BCG_0765	http://ensemblgenomes.org/id/BCG_0765
A1KGL4	BCG_0783	http://ensemblgenomes.org/id/BCG_0783
A1KGY5	BCG_0905c	http://ensemblgenomes.org/id/BCG_0905c
A1KH33	BCG_0953	http://ensemblgenomes.org/id/BCG_0953
A1KH91	BCG_1011	http://ensemblgenomes.org/id/BCG_1011
A1KHA2	BCG_1021	http://ensemblgenomes.org/id/BCG_1021
A1KHE8	BCG_1067	http://ensemblgenomes.org/id/BCG_1067
A1KHE9	BCG_1068	http://ensemblgenomes.org/id/BCG_1068
A1KHL8	BCG_1138c	http://ensemblgenomes.org/id/BCG_1138c
A1KHN9	BCG_1159c	http://ensemblgenomes.org/id/BCG_1159c
A1KHS4	BCG_1194c	http://ensemblgenomes.org/id/BCG_1194c
A1KI95	BCG_1367	http://ensemblgenomes.org/id/BCG_1367
A1KI97	BCG_1369	http://ensemblgenomes.org/id/BCG_1369
A1KIM7	BCG_1499	http://ensemblgenomes.org/id/BCG_1499
A1KIN7	BCG_1509c	http://ensemblgenomes.org/id/BCG_1509c
A1KIS1	BCG_1543	http://ensemblgenomes.org/id/BCG_1543
A1KJ01	BCG_1623	http://ensemblgenomes.org/id/BCG_1623
A1KJ27	BCG_1649	http://ensemblgenomes.org/id/BCG_1649
A1KJD0	BCG_1752	http://ensemblgenomes.org/id/BCG_1752
A1KJN3	BCG_1856	http://ensemblgenomes.org/id/BCG_1856
A1KJP9	BCG_1872c	http://ensemblgenomes.org/id/BCG_1872c
A1KJR2	BCG_1886	http://ensemblgenomes.org/id/BCG_1886
A1KJR4	BCG_1888	http://ensemblgenomes.org/id/BCG_1888
A1KJX3	BCG_1947c	http://ensemblgenomes.org/id/BCG_1947c
A1KKE0	BCG_2114c	http://ensemblgenomes.org/id/BCG_2114c
A1KKH3	BCG_2147c	http://ensemblgenomes.org/id/BCG_2147c
A1KKJ6	BCG_2170c	http://ensemblgenomes.org/id/BCG_2170c
A1KKJ8	BCG_2172c	http://ensemblgenomes.org/id/BCG_2172c
A1KKK8	BCG_2182c	http://ensemblgenomes.org/id/BCG_2182c
A1KKK9	BCG_2183c	http://ensemblgenomes.org/id/BCG_2183c
A1KKQ5	BCG_2229	http://ensemblgenomes.org/id/BCG_2229
A1KL43	BCG_2367c	http://ensemblgenomes.org/id/BCG_2367c
A1KLE1	BCG_2465c	http://ensemblgenomes.org/id/BCG_2465c
A1KLF8	BCG_2482c	http://ensemblgenomes.org/id/BCG_2482c
A1KLQ3	BCG_2578c	http://ensemblgenomes.org/id/BCG_2578c
A1KLT2	BCG_2607c	http://ensemblgenomes.org/id/BCG_2607c
A1KLV6	BCG_2631c	http://ensemblgenomes.org/id/BCG_2631c
A1KMC6	BCG_2801c	http://ensemblgenomes.org/id/BCG_2801c
A1KMI1	BCG_2858c	http://ensemblgenomes.org/id/BCG_2858c
A1KMI2	BCG_2859c	http://ensemblgenomes.org/id/BCG_2859c
A1KML3	BCG_2890c	http://ensemblgenomes.org/id/BCG_2890c
A1KML5	BCG_2892c	http://ensemblgenomes.org/id/BCG_2892c
A1KMM4	BCG_2901c	http://ensemblgenomes.org/id/BCG_2901c
A1KMQ3	BCG_2930c	http://ensemblgenomes.org/id/BCG_2930c
A1KMU5	BCG_2972c	http://ensemblgenomes.org/id/BCG_2972c
A1KMW6	BCG_2993	http://ensemblgenomes.org/id/BCG_2993
A1KNQ0	BCG_3277c	http://ensemblgenomes.org/id/BCG_3277c
A1KP49	BCG_3428c	http://ensemblgenomes.org/id/BCG_3428c
A1KP65	BCG_3444	http://ensemblgenomes.org/id/BCG_3444
A1KPA9	BCG_3488c	http://ensemblgenomes.org/id/BCG_3488c
A1KPC8	BCG_3507c	http://ensemblgenomes.org/id/BCG_3507c
A1KPE4	BCG_3523c	http://ensemblgenomes.org/id/BCG_3523c
A1KPE8	BCG_3527c	http://ensemblgenomes.org/id/BCG_3527c
A1KPR8	BCG_3647c	http://ensemblgenomes.org/id/BCG_3647c
A1KPS2	BCG_3651	http://ensemblgenomes.org/id/BCG_3651
A1KQF8	BCG_3886c	http://ensemblgenomes.org/id/BCG_3886c
A1KQG0	BCG_3888c	http://ensemblgenomes.org/id/BCG_3888c
A1KQH3	BCG_3901c	http://ensemblgenomes.org/id/BCG_3901c
A2RN46	llmg_2167	http://ensemblgenomes.org/id/llmg_2167
A2T9S8		
A3M1G4	A1S_0288	http://ensemblgenomes.org/id/A1S_0288
A3M8K2	A1S_2840	http://ensemblgenomes.org/id/A1S_2840
A4F5N2	SACE_0001	http://ensemblgenomes.org/id/SACE_0001
A4F5N9	SACE_0010	http://ensemblgenomes.org/id/SACE_0010
A4F5R2	SACE_0033	http://ensemblgenomes.org/id/SACE_0033
A4F5S3	SACE_0044	http://ensemblgenomes.org/id/SACE_0044
A4F5S9	SACE_0050	http://ensemblgenomes.org/id/SACE_0050
A4F5W8	SACE_0089	http://ensemblgenomes.org/id/SACE_0089
A4F5Z4	SACE_0115	http://ensemblgenomes.org/id/SACE_0115
A4F627	SACE_0149	http://ensemblgenomes.org/id/SACE_0149
A4F672	SACE_0194	http://ensemblgenomes.org/id/SACE_0194
A4F673	SACE_0195	http://ensemblgenomes.org/id/SACE_0195
A4F696	SACE_0218	http://ensemblgenomes.org/id/SACE_0218
A4F6D0	SACE_0254	http://ensemblgenomes.org/id/SACE_0254
A4F6H7	SACE_0302	http://ensemblgenomes.org/id/SACE_0302
A4F6I7	SACE_0312	http://ensemblgenomes.org/id/SACE_0312
A4F6L2	SACE_0337	http://ensemblgenomes.org/id/SACE_0337
A4F6R6	SACE_0392	http://ensemblgenomes.org/id/SACE_0392
A4F6T8	SACE_0414	http://ensemblgenomes.org/id/SACE_0414
A4F6U4	SACE_0420	http://ensemblgenomes.org/id/SACE_0420
A4F6X7	SACE_0453	http://ensemblgenomes.org/id/SACE_0453
A4F6Y5	SACE_0461	http://ensemblgenomes.org/id/SACE_0461
A4F709	SACE_0484	http://ensemblgenomes.org/id/SACE_0484
A4F741	SACE_0519	http://ensemblgenomes.org/id/SACE_0519
A4F749	SACE_0527	http://ensemblgenomes.org/id/SACE_0527
A4F761	SACE_0539	http://ensemblgenomes.org/id/SACE_0539
A4F779	SACE_0557	http://ensemblgenomes.org/id/SACE_0557
A4F7E0	SACE_0619	http://ensemblgenomes.org/id/SACE_0619
A4F7G2	SACE_0641	http://ensemblgenomes.org/id/SACE_0641
A4F7J1	SACE_0672	http://ensemblgenomes.org/id/SACE_0672
A4F7L1	SACE_0693	http://ensemblgenomes.org/id/SACE_0693
A4F7L3	SACE_0695	http://ensemblgenomes.org/id/SACE_0695
A4F7T4	SACE_0767	http://ensemblgenomes.org/id/SACE_0767
A4F7U1	SACE_0774	http://ensemblgenomes.org/id/SACE_0774
A4F7V1	SACE_0784	http://ensemblgenomes.org/id/SACE_0784
A4F7Y7	SACE_0821	http://ensemblgenomes.org/id/SACE_0821
A4F7Z3	SACE_0827	http://ensemblgenomes.org/id/SACE_0827
A4F812	SACE_0846	http://ensemblgenomes.org/id/SACE_0846
A4F831	SACE_0868	http://ensemblgenomes.org/id/SACE_0868
A4F834	SACE_0872	http://ensemblgenomes.org/id/SACE_0872
A4F864	SACE_0905	http://ensemblgenomes.org/id/SACE_0905
A4F866	SACE_0907	http://ensemblgenomes.org/id/SACE_0907
A4F8H9	SACE_1022	http://ensemblgenomes.org/id/SACE_1022
A4F8K1	SACE_1044	http://ensemblgenomes.org/id/SACE_1044
A4F8L7	SACE_1060	http://ensemblgenomes.org/id/SACE_1060
A4F8M0	SACE_1063	http://ensemblgenomes.org/id/SACE_1063
A4F8N5	SACE_1078	http://ensemblgenomes.org/id/SACE_1078
A4F8P2	SACE_1085	http://ensemblgenomes.org/id/SACE_1085
A4F8P6	SACE_1089	http://ensemblgenomes.org/id/SACE_1089
A4F8Q6	SACE_1099	http://ensemblgenomes.org/id/SACE_1099
A4F8R2	SACE_1105	http://ensemblgenomes.org/id/SACE_1105
A4F8W1	SACE_1158	http://ensemblgenomes.org/id/SACE_1158
A4F8X2	SACE_1169	http://ensemblgenomes.org/id/SACE_1169
A4F9A1	SACE_1303	http://ensemblgenomes.org/id/SACE_1303
A4F9C2	SACE_1324	http://ensemblgenomes.org/id/SACE_1324
A4F9D0	SACE_1332	http://ensemblgenomes.org/id/SACE_1332
A4F9K3	SACE_1406	http://ensemblgenomes.org/id/SACE_1406
A4F9L3	SACE_1416	http://ensemblgenomes.org/id/SACE_1416
A4F9N4	SACE_1437	http://ensemblgenomes.org/id/SACE_1437
A4F9P6	SACE_1449	http://ensemblgenomes.org/id/SACE_1449
A4F9S0	SACE_1473	http://ensemblgenomes.org/id/SACE_1473
A4F9S9	SACE_1482	http://ensemblgenomes.org/id/SACE_1482
A4F9T1	SACE_1484	http://ensemblgenomes.org/id/SACE_1484
A4F9U5	SACE_1498	http://ensemblgenomes.org/id/SACE_1498
A4F9X1	SACE_1524	http://ensemblgenomes.org/id/SACE_1524
A4FA57	SACE_1612	http://ensemblgenomes.org/id/SACE_1612
A4FA64	SACE_1619	http://ensemblgenomes.org/id/SACE_1619
A4FA98	SACE_1654	http://ensemblgenomes.org/id/SACE_1654
A4FAC4	SACE_1680	http://ensemblgenomes.org/id/SACE_1680
A4FAD7	SACE_1694	http://ensemblgenomes.org/id/SACE_1694
A4FAF3	SACE_1710	http://ensemblgenomes.org/id/SACE_1710
A4FAH9	SACE_1736	http://ensemblgenomes.org/id/SACE_1736
A4FAK3	SACE_1760	http://ensemblgenomes.org/id/SACE_1760
A4FAK6	SACE_1764	http://ensemblgenomes.org/id/SACE_1764
A4FAP2	SACE_1802	http://ensemblgenomes.org/id/SACE_1802
A4FAP3	SACE_1803	http://ensemblgenomes.org/id/SACE_1803
A4FAT2	SACE_1845	http://ensemblgenomes.org/id/SACE_1845
A4FB27	SACE_1941	http://ensemblgenomes.org/id/SACE_1941
A4FBB3	SACE_2028	http://ensemblgenomes.org/id/SACE_2028
A4FBC4	SACE_2043	http://ensemblgenomes.org/id/SACE_2043
A4FBD3	SACE_2052	http://ensemblgenomes.org/id/SACE_2052
A4FBI4	SACE_2103	http://ensemblgenomes.org/id/SACE_2103
A4FBP1	SACE_2160	http://ensemblgenomes.org/id/SACE_2160
A4FBQ8	SACE_2177	http://ensemblgenomes.org/id/SACE_2177
A4FBR0	SACE_2179	http://ensemblgenomes.org/id/SACE_2179
A4FBX6	SACE_2246	http://ensemblgenomes.org/id/SACE_2246
A4FBY4	SACE_2254	http://ensemblgenomes.org/id/SACE_2254
A4FC08	SACE_2279	http://ensemblgenomes.org/id/SACE_2279
A4FC51	SACE_2326	http://ensemblgenomes.org/id/SACE_2326
A4FCQ4	SACE_2538	http://ensemblgenomes.org/id/SACE_2538
A4FCW1	SACE_2595	http://ensemblgenomes.org/id/SACE_2595
A4FD29	SACE_2671	http://ensemblgenomes.org/id/SACE_2671
A4FDM8	SACE_2875	http://ensemblgenomes.org/id/SACE_2875
A4FDV0	SACE_2947	http://ensemblgenomes.org/id/SACE_2947
A4FDV3	SACE_2950	http://ensemblgenomes.org/id/SACE_2950
A4FDX2	SACE_2969	http://ensemblgenomes.org/id/SACE_2969
A4FE67	SACE_3064	http://ensemblgenomes.org/id/SACE_3064
A4FEJ5	SACE_3195	http://ensemblgenomes.org/id/SACE_3195
A4FER8	SACE_3268	http://ensemblgenomes.org/id/SACE_3268
A4FES9	SACE_3279	http://ensemblgenomes.org/id/SACE_3279
A4FET2	SACE_3282	http://ensemblgenomes.org/id/SACE_3282
A4FEW8	SACE_3318	http://ensemblgenomes.org/id/SACE_3318
A4FF50	SACE_3400	http://ensemblgenomes.org/id/SACE_3400
A4FF68	SACE_3418	http://ensemblgenomes.org/id/SACE_3418
A4FF97	SACE_3448	http://ensemblgenomes.org/id/SACE_3448
A4FFD6	SACE_3487	http://ensemblgenomes.org/id/SACE_3487
A4FFJ7	SACE_3548	http://ensemblgenomes.org/id/SACE_3548
A4FFV0	SACE_3651	http://ensemblgenomes.org/id/SACE_3651
A4FG56	SACE_3760	http://ensemblgenomes.org/id/SACE_3760
A4FG72	SACE_3776	http://ensemblgenomes.org/id/SACE_3776
A4FGD8	SACE_3842	http://ensemblgenomes.org/id/SACE_3842
A4FGG8	SACE_3872	http://ensemblgenomes.org/id/SACE_3872
A4FGJ5	SACE_3899	http://ensemblgenomes.org/id/SACE_3899
A4FGJ7	SACE_3901	http://ensemblgenomes.org/id/SACE_3901
A4FH07	SACE_4061	http://ensemblgenomes.org/id/SACE_4061
A4FH16	SACE_4070	http://ensemblgenomes.org/id/SACE_4070
A4FH84	SACE_4140	http://ensemblgenomes.org/id/SACE_4140
A4FHF0	SACE_4206	http://ensemblgenomes.org/id/SACE_4206
A4FHI1	SACE_4237	http://ensemblgenomes.org/id/SACE_4237
A4FHN5	SACE_4291	http://ensemblgenomes.org/id/SACE_4291
A4FHR3	SACE_4319	http://ensemblgenomes.org/id/SACE_4319
A4FHU9	SACE_4355	http://ensemblgenomes.org/id/SACE_4355
A4FIF5	SACE_4561	http://ensemblgenomes.org/id/SACE_4561
A4FIQ4	SACE_4660	http://ensemblgenomes.org/id/SACE_4660
A4FIR1	SACE_4668	http://ensemblgenomes.org/id/SACE_4668
A4FJJ5	SACE_4954	http://ensemblgenomes.org/id/SACE_4954
A4FJU5	SACE_5060	http://ensemblgenomes.org/id/SACE_5060
A4FK75	SACE_5209	http://ensemblgenomes.org/id/SACE_5209
A4FKG8	SACE_5304	http://ensemblgenomes.org/id/SACE_5304
A4FKH5	SACE_5311	http://ensemblgenomes.org/id/SACE_5311
A4FKK6	SACE_5343	http://ensemblgenomes.org/id/SACE_5343
A4FKK9	SACE_5346	http://ensemblgenomes.org/id/SACE_5346
A4FKM7	SACE_5364	http://ensemblgenomes.org/id/SACE_5364
A4FKN3	SACE_5370	http://ensemblgenomes.org/id/SACE_5370
A4FKU9	SACE_5439	http://ensemblgenomes.org/id/SACE_5439
A4FKW8	SACE_5459	http://ensemblgenomes.org/id/SACE_5459
A4FKX2	SACE_5463	http://ensemblgenomes.org/id/SACE_5463
A4FKX6	SACE_5483	http://ensemblgenomes.org/id/SACE_5483
A4FL79	SACE_5618	http://ensemblgenomes.org/id/SACE_5618
A4FLD8	SACE_5677	http://ensemblgenomes.org/id/SACE_5677
A4FLI8	SACE_5728	http://ensemblgenomes.org/id/SACE_5728
A4FLP4	SACE_5785	http://ensemblgenomes.org/id/SACE_5785
A4FLT1	SACE_5822	http://ensemblgenomes.org/id/SACE_5822
A4FLT9	SACE_5830	http://ensemblgenomes.org/id/SACE_5830
A4FLU1	SACE_5832	http://ensemblgenomes.org/id/SACE_5832
A4FLU4	SACE_5835	http://ensemblgenomes.org/id/SACE_5835
A4FM34	SACE_5926	http://ensemblgenomes.org/id/SACE_5926
A4FM62	SACE_5955	http://ensemblgenomes.org/id/SACE_5955
A4FMD6	SACE_6037	http://ensemblgenomes.org/id/SACE_6037
A4FME7	SACE_6049	http://ensemblgenomes.org/id/SACE_6049
A4FMF1	SACE_6053	http://ensemblgenomes.org/id/SACE_6053
A4FMJ9	SACE_6101	http://ensemblgenomes.org/id/SACE_6101
A4FML6	SACE_6118	http://ensemblgenomes.org/id/SACE_6118
A4FMN8	SACE_6140	http://ensemblgenomes.org/id/SACE_6140
A4FMQ3	SACE_6155	http://ensemblgenomes.org/id/SACE_6155
A4FMQ5	SACE_6157	http://ensemblgenomes.org/id/SACE_6157
A4FMR9	SACE_6171	http://ensemblgenomes.org/id/SACE_6171
A4FMU4	SACE_6196	http://ensemblgenomes.org/id/SACE_6196
A4FMU5	SACE_6197	http://ensemblgenomes.org/id/SACE_6197
A4FMY9	SACE_6241	http://ensemblgenomes.org/id/SACE_6241
A4FN01	SACE_6254	http://ensemblgenomes.org/id/SACE_6254
A4FN27	SACE_6280	http://ensemblgenomes.org/id/SACE_6280
A4FN29	SACE_6282	http://ensemblgenomes.org/id/SACE_6282
A4FN31	SACE_6284	http://ensemblgenomes.org/id/SACE_6284
A4FN42	SACE_6295	http://ensemblgenomes.org/id/SACE_6295
A4FN70	SACE_6324	http://ensemblgenomes.org/id/SACE_6324
A4FN85	SACE_6340	http://ensemblgenomes.org/id/SACE_6340
A4FNA3	SACE_6358	http://ensemblgenomes.org/id/SACE_6358
A4FNB7	SACE_6372	http://ensemblgenomes.org/id/SACE_6372
A4FND0	SACE_6385	http://ensemblgenomes.org/id/SACE_6385
A4FNH5	SACE_6430	http://ensemblgenomes.org/id/SACE_6430
A4FNI7	SACE_6442	http://ensemblgenomes.org/id/SACE_6442
A4FNJ6	SACE_6451	http://ensemblgenomes.org/id/SACE_6451
A4FNK4	SACE_6460	http://ensemblgenomes.org/id/SACE_6460
A4FNL5	SACE_6471	http://ensemblgenomes.org/id/SACE_6471
A4FNN8	SACE_6494	http://ensemblgenomes.org/id/SACE_6494
A4FNQ9	SACE_6515	http://ensemblgenomes.org/id/SACE_6515
A4FNX4	SACE_6582	http://ensemblgenomes.org/id/SACE_6582
A4FP30	SACE_6639	http://ensemblgenomes.org/id/SACE_6639
A4FP45	SACE_6654	http://ensemblgenomes.org/id/SACE_6654
A4FP58	SACE_6667	http://ensemblgenomes.org/id/SACE_6667
A4FP59	SACE_6668	http://ensemblgenomes.org/id/SACE_6668
A4FP81	SACE_6690	http://ensemblgenomes.org/id/SACE_6690
A4FP82	SACE_6691	http://ensemblgenomes.org/id/SACE_6691
A4FP99	SACE_6708	http://ensemblgenomes.org/id/SACE_6708
A4FPA4	SACE_6713	http://ensemblgenomes.org/id/SACE_6713
A4FPA5	SACE_6714	http://ensemblgenomes.org/id/SACE_6714
A4FPA6	SACE_6715	http://ensemblgenomes.org/id/SACE_6715
A4FPC7	SACE_6736	http://ensemblgenomes.org/id/SACE_6736
A4FPD9	SACE_6748	http://ensemblgenomes.org/id/SACE_6748
A4FPI2	SACE_6793	http://ensemblgenomes.org/id/SACE_6793
A4FPJ2	SACE_6803	http://ensemblgenomes.org/id/SACE_6803
A4FPL9	SACE_6830	http://ensemblgenomes.org/id/SACE_6830
A4FPM0	SACE_6831	http://ensemblgenomes.org/id/SACE_6831
A4FPM6	SACE_6837	http://ensemblgenomes.org/id/SACE_6837
A4FPM7	SACE_6838	http://ensemblgenomes.org/id/SACE_6838
A4FPQ5	SACE_6866	http://ensemblgenomes.org/id/SACE_6866
A4FPS4	SACE_6885	http://ensemblgenomes.org/id/SACE_6885
A4FPS6	SACE_6887	http://ensemblgenomes.org/id/SACE_6887
A4FPT8	SACE_6899	http://ensemblgenomes.org/id/SACE_6899
A4FPT9	SACE_6900	http://ensemblgenomes.org/id/SACE_6900
A4FPW7	SACE_6929	http://ensemblgenomes.org/id/SACE_6929
A4FPX2	SACE_6934	http://ensemblgenomes.org/id/SACE_6934
A4FPY3	SACE_6945	http://ensemblgenomes.org/id/SACE_6945
A4FQ00	SACE_6963	http://ensemblgenomes.org/id/SACE_6963
A4FQ07	SACE_6970	http://ensemblgenomes.org/id/SACE_6970
A4FQ59	SACE_7023	http://ensemblgenomes.org/id/SACE_7023
A4FQ74	SACE_7038	http://ensemblgenomes.org/id/SACE_7038
A4FQE0	SACE_7106	http://ensemblgenomes.org/id/SACE_7106
A4FQE1	SACE_7107	http://ensemblgenomes.org/id/SACE_7107
A4FQF3	SACE_7119	http://ensemblgenomes.org/id/SACE_7119
A4FQL5	SACE_7182	http://ensemblgenomes.org/id/SACE_7182
A4FQP3	SACE_7210	http://ensemblgenomes.org/id/SACE_7210
A4FQQ3	SACE_7220	http://ensemblgenomes.org/id/SACE_7220
A4FQV0	SACE_7267	http://ensemblgenomes.org/id/SACE_7267
A4FQV7	SACE_7274	http://ensemblgenomes.org/id/SACE_7274
A4FR03	SACE_7320	http://ensemblgenomes.org/id/SACE_7320
A4FR20	SACE_7339	http://ensemblgenomes.org/id/SACE_7339
A4FR32	SACE_7351	http://ensemblgenomes.org/id/SACE_7351
A4FR37	SACE_7356	http://ensemblgenomes.org/id/SACE_7356
A4FR43	SACE_7362	http://ensemblgenomes.org/id/SACE_7362
A4FR48	SACE_7367	http://ensemblgenomes.org/id/SACE_7367
A4FR54	SACE_7373	http://ensemblgenomes.org/id/SACE_7373
A4FR66	SACE_7385	http://ensemblgenomes.org/id/SACE_7385
A4GZC4		
A4VUK1	SSU05_0824	http://ensemblgenomes.org/id/SSU05_0824
A4VYN7	SSU98_0066	http://ensemblgenomes.org/id/SSU98_0066
A4VYQ9	SSU98_0088	http://ensemblgenomes.org/id/SSU98_0088
A4VZM2	SSU98_0403	http://ensemblgenomes.org/id/SSU98_0403
A4VZZ3	SSU98_0524	http://ensemblgenomes.org/id/SSU98_0524
A4W6D5	Ent638_0578	http://ensemblgenomes.org/id/Ent638_0578
A5A547	SYNPCC7002_A1248	http://ensemblgenomes.org/id/SYNPCC7002_A1248
A5A6E0	SF_p0088;SF0301;SF2064;SF2211;S2175	http://ensemblgenomes.org/id/SF_p0088;http://ensemblgenomes.org/id/SF0301;http://ensemblgenomes.org/id/SF2064;http://ensemblgenomes.org/id/SF2211;http://ensemblgenomes.org/id/S2175
A5A6E1	SF_p0055;SF_p0183;SF0477;SF0492;SF1056	http://ensemblgenomes.org/id/SF_p0055;http://ensemblgenomes.org/id/SF_p0183;http://ensemblgenomes.org/id/SF0477;http://ensemblgenomes.org/id/SF0492;http://ensemblgenomes.org/id/SF1056
A5F2R1	VC0395_A0535;VC395_1029	http://ensemblgenomes.org/id/VC0395_A0535;http://ensemblgenomes.org/id/VC395_1029
A5F2S8	VC0395_A0534;VC395_1028	http://ensemblgenomes.org/id/VC0395_A0534;http://ensemblgenomes.org/id/VC395_1028
A5F5X0	VC0395_A1883;VC395_2410	http://ensemblgenomes.org/id/VC0395_A1883;http://ensemblgenomes.org/id/VC395_2410
A5F5Y7	VC0395_A1882;VC395_2409	http://ensemblgenomes.org/id/VC0395_A1882;http://ensemblgenomes.org/id/VC395_2409
A5TY85	MRA_0017	http://ensemblgenomes.org/id/MRA_0017
A5U1J9	MRA_1161	http://ensemblgenomes.org/id/MRA_1161
A6QEJ9	NWMN_0509	http://ensemblgenomes.org/id/NWMN_0509
A6QEK0	NWMN_0510	http://ensemblgenomes.org/id/NWMN_0510
A6QES8	NWMN_0588	http://ensemblgenomes.org/id/NWMN_0588
A6QF82	NWMN_0742	http://ensemblgenomes.org/id/NWMN_0742
A6QFE3	NWMN_0803	http://ensemblgenomes.org/id/NWMN_0803
A6QFH3	NWMN_0833	http://ensemblgenomes.org/id/NWMN_0833
A6QG89	NWMN_1099	http://ensemblgenomes.org/id/NWMN_1099
A6QGC0	NWMN_1130	http://ensemblgenomes.org/id/NWMN_1130
A6QGJ4	NWMN_1204	http://ensemblgenomes.org/id/NWMN_1204
A6QGZ6	NWMN_1356	http://ensemblgenomes.org/id/NWMN_1356
A6QH73	NWMN_1433	http://ensemblgenomes.org/id/NWMN_1433
A6QHF1	NWMN_1511	http://ensemblgenomes.org/id/NWMN_1511
A6QHF8	NWMN_1518	http://ensemblgenomes.org/id/NWMN_1518
A6QHI6	NWMN_1546	http://ensemblgenomes.org/id/NWMN_1546
A6QHK1	NWMN_1561	http://ensemblgenomes.org/id/NWMN_1561
A6QHK8	NWMN_1568	http://ensemblgenomes.org/id/NWMN_1568
A6QHX1	NWMN_1681	http://ensemblgenomes.org/id/NWMN_1681
A6QIV7	NWMN_2017	http://ensemblgenomes.org/id/NWMN_2017
A6QIW4	NWMN_2024	http://ensemblgenomes.org/id/NWMN_2024
A6QJ77	NWMN_2137	http://ensemblgenomes.org/id/NWMN_2137
A6QJ80	NWMN_2140	http://ensemblgenomes.org/id/NWMN_2140
A6QJK3	NWMN_2263	http://ensemblgenomes.org/id/NWMN_2263
A6QJK4	NWMN_2264	http://ensemblgenomes.org/id/NWMN_2264
A6QK93	NWMN_2503	http://ensemblgenomes.org/id/NWMN_2503
A6T6C0	KPN_00698	http://ensemblgenomes.org/id/KPN_00698
A6T751	KPN_00986	http://ensemblgenomes.org/id/KPN_00986
A6T8G6	KPN_01455	http://ensemblgenomes.org/id/KPN_01455
A6TDR7	KPN_03341	http://ensemblgenomes.org/id/KPN_03341
A6TEX7	KPN_03724;KPN_04357	http://ensemblgenomes.org/id/KPN_03724;http://ensemblgenomes.org/id/KPN_04357
A6TGC6	KPN_04231	http://ensemblgenomes.org/id/KPN_04231
A6THD2	KPN_04615	http://ensemblgenomes.org/id/KPN_04615
A7FKP6	YpsIP31758_2861	http://ensemblgenomes.org/id/YpsIP31758_2861
A7HD43	Anae109_2438	http://ensemblgenomes.org/id/Anae109_2438
A7HD44	Anae109_2439	http://ensemblgenomes.org/id/Anae109_2439
A7K468	VEx25_0553	http://ensemblgenomes.org/id/VEx25_0553
A7K6K8	VEA_002945;VEx25_B0270	http://ensemblgenomes.org/id/VEA_002945;http://ensemblgenomes.org/id/VEx25_B0270
A7MRY4	VIBHAR_02766	http://ensemblgenomes.org/id/VIBHAR_02766
A7MVC1	VIBHAR_02958	http://ensemblgenomes.org/id/VIBHAR_02958
A7MVC2	VIBHAR_02959	http://ensemblgenomes.org/id/VIBHAR_02959
A7N3Z3	VIBHAR_05352	http://ensemblgenomes.org/id/VIBHAR_05352
A7N6S2	VIBHAR_06089	http://ensemblgenomes.org/id/VIBHAR_06089
