Protein	Accession	Accession.id
A0A1Y0Q5A7	K03590	https://www.genome.jp/dbget-bin/www_bget?ko:K03590
A0A1Y0Q5B5	K09458	https://www.genome.jp/dbget-bin/www_bget?ko:K09458
A0A1Y0Q5T0	K03046	https://www.genome.jp/dbget-bin/www_bget?ko:K03046
A0A1Y0Q6J4	K04077	https://www.genome.jp/dbget-bin/www_bget?ko:K04077
A0A1Y0Q7E7	K02356	https://www.genome.jp/dbget-bin/www_bget?ko:K02356
A0A1Y0QAF1	K02111	https://www.genome.jp/dbget-bin/www_bget?ko:K02111
A0A221FR80		
A0A232JHL2	K05838	https://www.genome.jp/dbget-bin/www_bget?ko:K05838
A0A249N0Z0		
A0A249N188		
A0A249N268		
A0A249N2U1		
A0A249N3F1		
A0A249N4D0		
A0A249N4E5		
A0A249N7N0		
A0A249N865		
A0A2A2XF63	K00362	https://www.genome.jp/dbget-bin/www_bget?ko:K00362
A0A2D1HGK0	K01952	https://www.genome.jp/dbget-bin/www_bget?ko:K01952
A0A2D1HLQ6		
A0A2D1HNA1	K01745	https://www.genome.jp/dbget-bin/www_bget?ko:K01745
A0A2G3ESE2	K08483	https://www.genome.jp/dbget-bin/www_bget?ko:K08483
A0A2I8JJ96	K00240	https://www.genome.jp/dbget-bin/www_bget?ko:K00240
A0A2K2IQM3		
A0A2K2IYQ5		
A0A2L1XSV0		
A0A2S4MSA7	K04485	https://www.genome.jp/dbget-bin/www_bget?ko:K04485
A0A2S4MSB0		
A0A2S4MSL1	K00163	https://www.genome.jp/dbget-bin/www_bget?ko:K00163
A0A2S4MST5	K02337	https://www.genome.jp/dbget-bin/www_bget?ko:K02337
A0A2S4MTC3	K00946	https://www.genome.jp/dbget-bin/www_bget?ko:K00946
A0A2S4MTW3		
A0A2S4MTW6	K00658	https://www.genome.jp/dbget-bin/www_bget?ko:K00658
A0A2S4MUX3	K07478	https://www.genome.jp/dbget-bin/www_bget?ko:K07478
A0A2S4MVT6		
A0A2S4MVZ4	K03721	https://www.genome.jp/dbget-bin/www_bget?ko:K03721
A0A2S4MW07	K00656	https://www.genome.jp/dbget-bin/www_bget?ko:K00656
A0A2S4MWH0	K01007	https://www.genome.jp/dbget-bin/www_bget?ko:K01007
A0A2S4MWS5	K15545	https://www.genome.jp/dbget-bin/www_bget?ko:K15545
A0A2S4MX43	K00873	https://www.genome.jp/dbget-bin/www_bget?ko:K00873
A0A2S4MX48		
A0A2S4MXM8	K16076	https://www.genome.jp/dbget-bin/www_bget?ko:K16076
A0A2S4MY18	K08303	https://www.genome.jp/dbget-bin/www_bget?ko:K08303
A0A2S4MY63		
A0A2S4MY66	K03777	https://www.genome.jp/dbget-bin/www_bget?ko:K03777
A0A2S4MYB8		
A0A2S4MYE3	K01661	https://www.genome.jp/dbget-bin/www_bget?ko:K01661
A0A2S4MYQ0		
A0A2S4MZF3	K00526	https://www.genome.jp/dbget-bin/www_bget?ko:K00526
A0A2S4N046	K06999	https://www.genome.jp/dbget-bin/www_bget?ko:K06999
A0A2S4N062		
A0A2S4N0X4	K02065	https://www.genome.jp/dbget-bin/www_bget?ko:K02065
A0A2S4N1A1	K04760	https://www.genome.jp/dbget-bin/www_bget?ko:K04760
A0A2S4N1S8	K03216	https://www.genome.jp/dbget-bin/www_bget?ko:K03216
A0A2S4N2L0	K18478	https://www.genome.jp/dbget-bin/www_bget?ko:K18478
A0A2S4N3Q4	K12524	https://www.genome.jp/dbget-bin/www_bget?ko:K12524
A0A2S4N3W2	K01284	https://www.genome.jp/dbget-bin/www_bget?ko:K01284
A0A2S8EHG0	K04753	https://www.genome.jp/dbget-bin/www_bget?ko:K04753
A0A2S8TUG1	K02909	https://www.genome.jp/dbget-bin/www_bget?ko:K02909
A0A2T7VZH9		
A0A2W0I5Q2	K09894	https://www.genome.jp/dbget-bin/www_bget?ko:K09894
A0A2W0ISL7	K02996	https://www.genome.jp/dbget-bin/www_bget?ko:K02996
A0A2W0ITA0	K02950	https://www.genome.jp/dbget-bin/www_bget?ko:K02950
A0A2W0IWE8	K02886	https://www.genome.jp/dbget-bin/www_bget?ko:K02886
A0A2W0NPM7	K02864	https://www.genome.jp/dbget-bin/www_bget?ko:K02864
A0A2W0T4A3	K02961	https://www.genome.jp/dbget-bin/www_bget?ko:K02961
A0A2W0U5L8	K02945	https://www.genome.jp/dbget-bin/www_bget?ko:K02945
A0A2W0YG69	K02874	https://www.genome.jp/dbget-bin/www_bget?ko:K02874
A0A2W0ZR09	K07771	https://www.genome.jp/dbget-bin/www_bget?ko:K07771
A0A2X3GUD7	K03784	https://www.genome.jp/dbget-bin/www_bget?ko:K03784
A0A2X3HFU8	K01892	https://www.genome.jp/dbget-bin/www_bget?ko:K01892
A0A2X3HGK1	K01834	https://www.genome.jp/dbget-bin/www_bget?ko:K01834
A0A2X3HRY5	K00927	https://www.genome.jp/dbget-bin/www_bget?ko:K00927
A0A2X3IF64	K01812	https://www.genome.jp/dbget-bin/www_bget?ko:K01812
A0A2X3IQU0	K00864	https://www.genome.jp/dbget-bin/www_bget?ko:K00864
A0A2X3IQX4	K03040	https://www.genome.jp/dbget-bin/www_bget?ko:K03040
A0A2X3IR88	K01839	https://www.genome.jp/dbget-bin/www_bget?ko:K01839
A0A2X3IUK5	K01270	https://www.genome.jp/dbget-bin/www_bget?ko:K01270
A0A2Y4XEU7		
A0A384K8E5	K00031	https://www.genome.jp/dbget-bin/www_bget?ko:K00031
A0A384K9A1	K00826	https://www.genome.jp/dbget-bin/www_bget?ko:K00826
A0A384KCS0	K07661	https://www.genome.jp/dbget-bin/www_bget?ko:K07661
A0A384KEN1	K00998	https://www.genome.jp/dbget-bin/www_bget?ko:K00998
A0A384KES1	K19161	https://www.genome.jp/dbget-bin/www_bget?ko:K19161
A0A384KG73	K00537	https://www.genome.jp/dbget-bin/www_bget?ko:K00537
A0A384KG77	K05810	https://www.genome.jp/dbget-bin/www_bget?ko:K05810
A0A384KIQ0	K00558	https://www.genome.jp/dbget-bin/www_bget?ko:K00558
A0A384KJH6	K03896	https://www.genome.jp/dbget-bin/www_bget?ko:K03896
A0A384KN81	K03086	https://www.genome.jp/dbget-bin/www_bget?ko:K03086
A0A384KQF8	K00266	https://www.genome.jp/dbget-bin/www_bget?ko:K00266
A0A384KRI4	K19776	https://www.genome.jp/dbget-bin/www_bget?ko:K19776
A0A384KRU9	K00230	https://www.genome.jp/dbget-bin/www_bget?ko:K00230
A0A384KU37		
A0A384L0X3	K02850	https://www.genome.jp/dbget-bin/www_bget?ko:K02850
A0A384L159	K10038	https://www.genome.jp/dbget-bin/www_bget?ko:K10038
A0A384L1N9	K03655	https://www.genome.jp/dbget-bin/www_bget?ko:K03655
A0A384L4I2		
A0A384L4W3	K01902	https://www.genome.jp/dbget-bin/www_bget?ko:K01902
A0A384L571	K00832	https://www.genome.jp/dbget-bin/www_bget?ko:K00832
A0A384L8I3		
A0A384L9V6		
A0A384LJ77	K09896	https://www.genome.jp/dbget-bin/www_bget?ko:K09896
A0A384LKD4		
A0A384LMI5	K01424	https://www.genome.jp/dbget-bin/www_bget?ko:K01424
A0A384LPJ8	K08316	https://www.genome.jp/dbget-bin/www_bget?ko:K08316
A0A384LPW3	K02760	https://www.genome.jp/dbget-bin/www_bget?ko:K02760
A0A384LQF0	K06223	https://www.genome.jp/dbget-bin/www_bget?ko:K06223
A0A384LQK7	K00525	https://www.genome.jp/dbget-bin/www_bget?ko:K00525
A0A399DPS6		
A0A399DRI1		
A0A399DS01		
A0A399DUG9		
A0A399DYN6		
A0A399E4K3		
A0A399E6K4		
A0A399E757		
A0A399E964		
A0A399EAK2		
A0A4Z9	K13991	https://www.genome.jp/dbget-bin/www_bget?ko:K13991
A0AF17	K07571	https://www.genome.jp/dbget-bin/www_bget?ko:K07571
A0AF43	K02913	https://www.genome.jp/dbget-bin/www_bget?ko:K02913
A0AHG7	K00382	https://www.genome.jp/dbget-bin/www_bget?ko:K00382
A0AIK3	K09769	https://www.genome.jp/dbget-bin/www_bget?ko:K09769
A0AK46	K03530	https://www.genome.jp/dbget-bin/www_bget?ko:K03530
A0AL98	K09013	https://www.genome.jp/dbget-bin/www_bget?ko:K09013
A0ALE4	K00134	https://www.genome.jp/dbget-bin/www_bget?ko:K00134
A0ALP2	K03339	https://www.genome.jp/dbget-bin/www_bget?ko:K03339
A0PNL7	K04077	https://www.genome.jp/dbget-bin/www_bget?ko:K04077
A0QNE2		
A0QNF6	K03767	https://www.genome.jp/dbget-bin/www_bget?ko:K03767
A0QNG1	K12132	https://www.genome.jp/dbget-bin/www_bget?ko:K12132
A0QNG2	K12132	https://www.genome.jp/dbget-bin/www_bget?ko:K12132
A0QNG7		
A0QNI2		
A0QNJ7		
A0QP02	K06994	https://www.genome.jp/dbget-bin/www_bget?ko:K06994
A0QP27	K20470	https://www.genome.jp/dbget-bin/www_bget?ko:K20470
A0QP93		
A0QPF7	K06994	https://www.genome.jp/dbget-bin/www_bget?ko:K06994
A0QPN2	K02470	https://www.genome.jp/dbget-bin/www_bget?ko:K02470
A0QQ61	K10823	https://www.genome.jp/dbget-bin/www_bget?ko:K10823
A0QQB2		
A0QQH1		
A0QQI7	K10764	https://www.genome.jp/dbget-bin/www_bget?ko:K10764
A0QR05		
A0QRP3		
A0QRV7		
A0QS52		
A0QS80	K06994	https://www.genome.jp/dbget-bin/www_bget?ko:K06994
A0QSD6	K02890	https://www.genome.jp/dbget-bin/www_bget?ko:K02890
A0QSD7	K02982	https://www.genome.jp/dbget-bin/www_bget?ko:K02982
A0QSG6	K02988	https://www.genome.jp/dbget-bin/www_bget?ko:K02988
A0QSP8	K02871	https://www.genome.jp/dbget-bin/www_bget?ko:K02871
A0QSQ1	K03431	https://www.genome.jp/dbget-bin/www_bget?ko:K03431
A0QSS3	K04078	https://www.genome.jp/dbget-bin/www_bget?ko:K04078
A0QSU3	K00088	https://www.genome.jp/dbget-bin/www_bget?ko:K00088
A0QSY1	K21397	https://www.genome.jp/dbget-bin/www_bget?ko:K21397
A0QT33	K01840	https://www.genome.jp/dbget-bin/www_bget?ko:K01840
A0QUA6	K01835	https://www.genome.jp/dbget-bin/www_bget?ko:K01835
A0QUX6	K01652	https://www.genome.jp/dbget-bin/www_bget?ko:K01652
A0QV26	K03110	https://www.genome.jp/dbget-bin/www_bget?ko:K03110
A0QV37	K02959	https://www.genome.jp/dbget-bin/www_bget?ko:K02959
A0QVT6	K03466	https://www.genome.jp/dbget-bin/www_bget?ko:K03466
A0QVY1	K03665	https://www.genome.jp/dbget-bin/www_bget?ko:K03665
A0QVY4		
A0QVZ3	K03709	https://www.genome.jp/dbget-bin/www_bget?ko:K03709
A0QW11		
A0QWG9	K10805	https://www.genome.jp/dbget-bin/www_bget?ko:K10805
A0QWQ9	K01736	https://www.genome.jp/dbget-bin/www_bget?ko:K01736
A0QWR2		
A0QWS9	K00942	https://www.genome.jp/dbget-bin/www_bget?ko:K00942
A0QWV0	K14652	https://www.genome.jp/dbget-bin/www_bget?ko:K14652
A0QYB1		
A0QYE8	K00088	https://www.genome.jp/dbget-bin/www_bget?ko:K00088
A0QYF6		
A0QYG2		
A0QYQ0	K00945	https://www.genome.jp/dbget-bin/www_bget?ko:K00945
A0QYR3		
A0R006		
A0R012	K03531	https://www.genome.jp/dbget-bin/www_bget?ko:K03531
A0R049	K02276	https://www.genome.jp/dbget-bin/www_bget?ko:K02276
A0R054		
A0R082	K00982	https://www.genome.jp/dbget-bin/www_bget?ko:K00982
A0R0F3	K08884	https://www.genome.jp/dbget-bin/www_bget?ko:K08884
A0R0W9	K22934	https://www.genome.jp/dbget-bin/www_bget?ko:K22934
A0R2J4		
A0R2U6		
A0R2V4		
A0R2X1	K03624	https://www.genome.jp/dbget-bin/www_bget?ko:K03624
A0R2X3	K01739	https://www.genome.jp/dbget-bin/www_bget?ko:K01739
A0R316		
A0R368		
A0R3C1	K07243	https://www.genome.jp/dbget-bin/www_bget?ko:K07243
A0R3K5		
A0R3L2	K08884	https://www.genome.jp/dbget-bin/www_bget?ko:K08884
A0R3M3	K01902	https://www.genome.jp/dbget-bin/www_bget?ko:K01902
A0R3M6		
A0R4B3	K03921	https://www.genome.jp/dbget-bin/www_bget?ko:K03921
A0R4G4	K01952	https://www.genome.jp/dbget-bin/www_bget?ko:K01952
A0R4R5		
A0R574	K03696	https://www.genome.jp/dbget-bin/www_bget?ko:K03696
A0R582		
A0R5B0		
A0R5D6	K01768	https://www.genome.jp/dbget-bin/www_bget?ko:K01768
A0R5R8		
A0R5Z0		
A0R6Z6	K16925	https://www.genome.jp/dbget-bin/www_bget?ko:K16925
A0R7H5	K01869	https://www.genome.jp/dbget-bin/www_bget?ko:K01869
A0R7J1	K01448	https://www.genome.jp/dbget-bin/www_bget?ko:K01448
A0R7J6	K06346	https://www.genome.jp/dbget-bin/www_bget?ko:K06346
A1JS01	K03040	https://www.genome.jp/dbget-bin/www_bget?ko:K03040
A1JS57	K02950	https://www.genome.jp/dbget-bin/www_bget?ko:K02950
A1KEI6	K20074	https://www.genome.jp/dbget-bin/www_bget?ko:K20074
A1KEM3	K02963	https://www.genome.jp/dbget-bin/www_bget?ko:K02963
A1KEN2	K09118	https://www.genome.jp/dbget-bin/www_bget?ko:K09118
A1KEU8	K16146	https://www.genome.jp/dbget-bin/www_bget?ko:K16146
A1KF76	K02232	https://www.genome.jp/dbget-bin/www_bget?ko:K02232
A1KFE4	K01494	https://www.genome.jp/dbget-bin/www_bget?ko:K01494
A1KFH2	K04043	https://www.genome.jp/dbget-bin/www_bget?ko:K04043
A1KFH3	K03687	https://www.genome.jp/dbget-bin/www_bget?ko:K03687
A1KFQ1	K01462	https://www.genome.jp/dbget-bin/www_bget?ko:K01462
A1KFR2	K04077	https://www.genome.jp/dbget-bin/www_bget?ko:K04077
A1KFV6	K00075	https://www.genome.jp/dbget-bin/www_bget?ko:K00075
A1KG00	K01845	https://www.genome.jp/dbget-bin/www_bget?ko:K01845
A1KG35	K03183	https://www.genome.jp/dbget-bin/www_bget?ko:K03183
A1KG43	K09767	https://www.genome.jp/dbget-bin/www_bget?ko:K09767
A1KGB4	K02913	https://www.genome.jp/dbget-bin/www_bget?ko:K02913
A1KGE8	K03046	https://www.genome.jp/dbget-bin/www_bget?ko:K03046
A1KGF0	K01151	https://www.genome.jp/dbget-bin/www_bget?ko:K01151
A1KGG3	K02992	https://www.genome.jp/dbget-bin/www_bget?ko:K02992
A1KGG5	K02358	https://www.genome.jp/dbget-bin/www_bget?ko:K02358
A1KGI6	K02965	https://www.genome.jp/dbget-bin/www_bget?ko:K02965
A1KGI8	K02982	https://www.genome.jp/dbget-bin/www_bget?ko:K02982
A1KGJ6	K02895	https://www.genome.jp/dbget-bin/www_bget?ko:K02895
A1KGL4	K00939	https://www.genome.jp/dbget-bin/www_bget?ko:K00939
A1KGY5	K21431	https://www.genome.jp/dbget-bin/www_bget?ko:K21431
A1KH33	K16193	https://www.genome.jp/dbget-bin/www_bget?ko:K16193
A1KH91	K00602	https://www.genome.jp/dbget-bin/www_bget?ko:K00602
A1KHA2	K21600	https://www.genome.jp/dbget-bin/www_bget?ko:K21600
A1KHE8	K02528	https://www.genome.jp/dbget-bin/www_bget?ko:K02528
A1KHE9	K00919	https://www.genome.jp/dbget-bin/www_bget?ko:K00919
A1KHL8	K03624	https://www.genome.jp/dbget-bin/www_bget?ko:K03624
A1KHN9	K02446	https://www.genome.jp/dbget-bin/www_bget?ko:K02446
A1KHS4	K00549	https://www.genome.jp/dbget-bin/www_bget?ko:K00549
A1KI95	K02109,K02113	https://www.genome.jp/dbget-bin/www_bget?ko:K02109,K02113
A1KI97	K02115	https://www.genome.jp/dbget-bin/www_bget?ko:K02115
A1KIM7	K01803	https://www.genome.jp/dbget-bin/www_bget?ko:K01803
A1KIN7	K00616	https://www.genome.jp/dbget-bin/www_bget?ko:K00616
A1KIS1	K07114	https://www.genome.jp/dbget-bin/www_bget?ko:K07114
A1KJ01	K01935	https://www.genome.jp/dbget-bin/www_bget?ko:K01935
A1KJ27	K01609	https://www.genome.jp/dbget-bin/www_bget?ko:K01609
A1KJD0	K03977	https://www.genome.jp/dbget-bin/www_bget?ko:K03977
A1KJN3	K03070	https://www.genome.jp/dbget-bin/www_bget?ko:K03070
A1KJP9	K01638	https://www.genome.jp/dbget-bin/www_bget?ko:K01638
A1KJR2	K01428	https://www.genome.jp/dbget-bin/www_bget?ko:K01428
A1KJR4	K03189	https://www.genome.jp/dbget-bin/www_bget?ko:K03189
A1KJX3	K03782	https://www.genome.jp/dbget-bin/www_bget?ko:K03782
A1KKE0	K03116	https://www.genome.jp/dbget-bin/www_bget?ko:K03116
A1KKH3	K15526	https://www.genome.jp/dbget-bin/www_bget?ko:K15526
A1KKJ6	K02563	https://www.genome.jp/dbget-bin/www_bget?ko:K02563
A1KKJ8	K01925	https://www.genome.jp/dbget-bin/www_bget?ko:K01925
A1KKK8	K03438	https://www.genome.jp/dbget-bin/www_bget?ko:K03438
A1KKK9	K03925	https://www.genome.jp/dbget-bin/www_bget?ko:K03925
A1KKQ5	K01255	https://www.genome.jp/dbget-bin/www_bget?ko:K01255
A1KL43	K01129	https://www.genome.jp/dbget-bin/www_bget?ko:K01129
A1KLE1	K00940	https://www.genome.jp/dbget-bin/www_bget?ko:K00940
A1KLF8	K03545	https://www.genome.jp/dbget-bin/www_bget?ko:K03545
A1KLQ3	K01872	https://www.genome.jp/dbget-bin/www_bget?ko:K01872
A1KLT2	K00759	https://www.genome.jp/dbget-bin/www_bget?ko:K00759
A1KLV6	K06215	https://www.genome.jp/dbget-bin/www_bget?ko:K06215
A1KMC6	K00962	https://www.genome.jp/dbget-bin/www_bget?ko:K00962
A1KMI1	K02834	https://www.genome.jp/dbget-bin/www_bget?ko:K02834
A1KMI2	K02519	https://www.genome.jp/dbget-bin/www_bget?ko:K02519
A1KML3	K03526	https://www.genome.jp/dbget-bin/www_bget?ko:K03526
A1KML5	K00099	https://www.genome.jp/dbget-bin/www_bget?ko:K00099
A1KMM4	K06941	https://www.genome.jp/dbget-bin/www_bget?ko:K06941
A1KMQ3	K02959	https://www.genome.jp/dbget-bin/www_bget?ko:K02959
A1KMU5	K14728	https://www.genome.jp/dbget-bin/www_bget?ko:K14728
A1KMW6		
A1KNQ0	K01251	https://www.genome.jp/dbget-bin/www_bget?ko:K01251
A1KP49	K01491	https://www.genome.jp/dbget-bin/www_bget?ko:K01491
A1KP65	K01087	https://www.genome.jp/dbget-bin/www_bget?ko:K01087
A1KPA9	K04078	https://www.genome.jp/dbget-bin/www_bget?ko:K04078
A1KPC8	K03431	https://www.genome.jp/dbget-bin/www_bget?ko:K03431
A1KPE4	K02986	https://www.genome.jp/dbget-bin/www_bget?ko:K02986
A1KPE8	K02518	https://www.genome.jp/dbget-bin/www_bget?ko:K02518
A1KPR8	K00991	https://www.genome.jp/dbget-bin/www_bget?ko:K00991
A1KPS2	K07067	https://www.genome.jp/dbget-bin/www_bget?ko:K07067
A1KQF8	K06994	https://www.genome.jp/dbget-bin/www_bget?ko:K06994
A1KQG0	K12431	https://www.genome.jp/dbget-bin/www_bget?ko:K12431
A1KQH3	K04518	https://www.genome.jp/dbget-bin/www_bget?ko:K04518
A2RN46	K01624	https://www.genome.jp/dbget-bin/www_bget?ko:K01624
A2T9S8		
A3M1G4	K03046	https://www.genome.jp/dbget-bin/www_bget?ko:K03046
A3M8K2	K03286	https://www.genome.jp/dbget-bin/www_bget?ko:K03286
A4F5N2	K02313	https://www.genome.jp/dbget-bin/www_bget?ko:K02313
A4F5N9		
A4F5R2		
A4F5S3	K12132	https://www.genome.jp/dbget-bin/www_bget?ko:K12132
A4F5S9		
A4F5W8		
A4F5Z4	K02478	https://www.genome.jp/dbget-bin/www_bget?ko:K02478
A4F627		
A4F672	K16653	https://www.genome.jp/dbget-bin/www_bget?ko:K16653
A4F673	K16653	https://www.genome.jp/dbget-bin/www_bget?ko:K16653
A4F696	K01061	https://www.genome.jp/dbget-bin/www_bget?ko:K01061
A4F6D0	K09747	https://www.genome.jp/dbget-bin/www_bget?ko:K09747
A4F6H7	K03781	https://www.genome.jp/dbget-bin/www_bget?ko:K03781
A4F6I7	K09117	https://www.genome.jp/dbget-bin/www_bget?ko:K09117
A4F6L2	K01895	https://www.genome.jp/dbget-bin/www_bget?ko:K01895
A4F6R6	K07259	https://www.genome.jp/dbget-bin/www_bget?ko:K07259
A4F6T8	K03696	https://www.genome.jp/dbget-bin/www_bget?ko:K03696
A4F6U4		
A4F6X7	K02077	https://www.genome.jp/dbget-bin/www_bget?ko:K02077
A4F6Y5		
A4F709	K00836	https://www.genome.jp/dbget-bin/www_bget?ko:K00836
A4F741	K13525	https://www.genome.jp/dbget-bin/www_bget?ko:K13525
A4F749	K04077	https://www.genome.jp/dbget-bin/www_bget?ko:K04077
A4F761		
A4F779		
A4F7E0	K04564	https://www.genome.jp/dbget-bin/www_bget?ko:K04564
A4F7G2	K00275	https://www.genome.jp/dbget-bin/www_bget?ko:K00275
A4F7J1		
A4F7L1	K06945	https://www.genome.jp/dbget-bin/www_bget?ko:K06945
A4F7L3		
A4F7T4		
A4F7U1	K00963	https://www.genome.jp/dbget-bin/www_bget?ko:K00963
A4F7V1	K03918	https://www.genome.jp/dbget-bin/www_bget?ko:K03918
A4F7Y7		
A4F7Z3		
A4F812	K15582	https://www.genome.jp/dbget-bin/www_bget?ko:K15582
A4F831	K01153	https://www.genome.jp/dbget-bin/www_bget?ko:K01153
A4F834		
A4F864	K00457	https://www.genome.jp/dbget-bin/www_bget?ko:K00457
A4F866	K03624	https://www.genome.jp/dbget-bin/www_bget?ko:K03624
A4F8H9		
A4F8K1		
A4F8L7		
A4F8M0		
A4F8N5	K03657	https://www.genome.jp/dbget-bin/www_bget?ko:K03657
A4F8P2		
A4F8P6		
A4F8Q6		
A4F8R2	K02836	https://www.genome.jp/dbget-bin/www_bget?ko:K02836
A4F8W1		
A4F8X2		
A4F9A1		
A4F9C2		
A4F9D0	K22044	https://www.genome.jp/dbget-bin/www_bget?ko:K22044
A4F9K3	K08300,K08301	https://www.genome.jp/dbget-bin/www_bget?ko:K08300,K08301
A4F9L3	K03979	https://www.genome.jp/dbget-bin/www_bget?ko:K03979
A4F9N4	K01733	https://www.genome.jp/dbget-bin/www_bget?ko:K01733
A4F9P6	K01637	https://www.genome.jp/dbget-bin/www_bget?ko:K01637
A4F9S0	K00956	https://www.genome.jp/dbget-bin/www_bget?ko:K00956
A4F9S9		
A4F9T1	K07042	https://www.genome.jp/dbget-bin/www_bget?ko:K07042
A4F9U5	K03711	https://www.genome.jp/dbget-bin/www_bget?ko:K03711
A4F9X1	K02078	https://www.genome.jp/dbget-bin/www_bget?ko:K02078
A4FA57	K14445	https://www.genome.jp/dbget-bin/www_bget?ko:K14445
A4FA64	K00982	https://www.genome.jp/dbget-bin/www_bget?ko:K00982
A4FA98		
A4FAC4		
A4FAD7	K01897	https://www.genome.jp/dbget-bin/www_bget?ko:K01897
A4FAF3	K12132	https://www.genome.jp/dbget-bin/www_bget?ko:K12132
A4FAH9	K03553	https://www.genome.jp/dbget-bin/www_bget?ko:K03553
A4FAK3	K01356	https://www.genome.jp/dbget-bin/www_bget?ko:K01356
A4FAK6	K00525	https://www.genome.jp/dbget-bin/www_bget?ko:K00525
A4FAP2	K00886	https://www.genome.jp/dbget-bin/www_bget?ko:K00886
A4FAP3	K01092	https://www.genome.jp/dbget-bin/www_bget?ko:K01092
A4FAT2	K07305	https://www.genome.jp/dbget-bin/www_bget?ko:K07305
A4FB27		
A4FBB3	K00951	https://www.genome.jp/dbget-bin/www_bget?ko:K00951
A4FBC4		
A4FBD3	K01872	https://www.genome.jp/dbget-bin/www_bget?ko:K01872
A4FBI4	K00789	https://www.genome.jp/dbget-bin/www_bget?ko:K00789
A4FBP1	K00615	https://www.genome.jp/dbget-bin/www_bget?ko:K00615
A4FBQ8	K11717	https://www.genome.jp/dbget-bin/www_bget?ko:K11717
A4FBR0		
A4FBX6	K13527	https://www.genome.jp/dbget-bin/www_bget?ko:K13527
A4FBY4	K13571	https://www.genome.jp/dbget-bin/www_bget?ko:K13571
A4FC08	K01271	https://www.genome.jp/dbget-bin/www_bget?ko:K01271
A4FC51		
A4FCQ4		
A4FCW1		
A4FD29	K02032	https://www.genome.jp/dbget-bin/www_bget?ko:K02032
A4FDM8		
A4FDV0		
A4FDV3	K03696	https://www.genome.jp/dbget-bin/www_bget?ko:K03696
A4FDX2		
A4FE67		
A4FEJ5		
A4FER8		
A4FES9		
A4FET2	K17285	https://www.genome.jp/dbget-bin/www_bget?ko:K17285
A4FEW8		
A4FF50	K11263	https://www.genome.jp/dbget-bin/www_bget?ko:K11263
A4FF68	K00823	https://www.genome.jp/dbget-bin/www_bget?ko:K00823
A4FF97		
A4FFD6		
A4FFJ7	K02613	https://www.genome.jp/dbget-bin/www_bget?ko:K02613
A4FFV0		
A4FG56		
A4FG72	K00130	https://www.genome.jp/dbget-bin/www_bget?ko:K00130
A4FGD8	K00281	https://www.genome.jp/dbget-bin/www_bget?ko:K00281
A4FGG8	K03704	https://www.genome.jp/dbget-bin/www_bget?ko:K03704
A4FGJ5	K00856	https://www.genome.jp/dbget-bin/www_bget?ko:K00856
A4FGJ7	K18896,K18897	https://www.genome.jp/dbget-bin/www_bget?ko:K18896,K18897
A4FH07		
A4FH16	K00370	https://www.genome.jp/dbget-bin/www_bget?ko:K00370
A4FH84		
A4FHF0		
A4FHI1		
A4FHN5		
A4FHR3		
A4FHU9		
A4FIF5		
A4FIQ4		
A4FIR1	K03782	https://www.genome.jp/dbget-bin/www_bget?ko:K03782
A4FJJ5		
A4FJU5		
A4FK75	K00344	https://www.genome.jp/dbget-bin/www_bget?ko:K00344
A4FKG8		
A4FKH5		
A4FKK6	K01897	https://www.genome.jp/dbget-bin/www_bget?ko:K01897
A4FKK9	K06959	https://www.genome.jp/dbget-bin/www_bget?ko:K06959
A4FKM7	K04564	https://www.genome.jp/dbget-bin/www_bget?ko:K04564
A4FKN3		
A4FKU9	K22010	https://www.genome.jp/dbget-bin/www_bget?ko:K22010
A4FKW8		
A4FKX2		
A4FKX6		
A4FL79	K00297	https://www.genome.jp/dbget-bin/www_bget?ko:K00297
A4FLD8	K00382	https://www.genome.jp/dbget-bin/www_bget?ko:K00382
A4FLI8	K08282	https://www.genome.jp/dbget-bin/www_bget?ko:K08282
A4FLP4		
A4FLT1		
A4FLT9		
A4FLU1	K09772	https://www.genome.jp/dbget-bin/www_bget?ko:K09772
A4FLU4	K03531	https://www.genome.jp/dbget-bin/www_bget?ko:K03531
A4FM34	K02519	https://www.genome.jp/dbget-bin/www_bget?ko:K02519
A4FM62	K02230	https://www.genome.jp/dbget-bin/www_bget?ko:K02230
A4FMD6	K02357	https://www.genome.jp/dbget-bin/www_bget?ko:K02357
A4FME7	K02884	https://www.genome.jp/dbget-bin/www_bget?ko:K02884
A4FMF1	K02959	https://www.genome.jp/dbget-bin/www_bget?ko:K02959
A4FMJ9	K02911	https://www.genome.jp/dbget-bin/www_bget?ko:K02911
A4FML6	K01958	https://www.genome.jp/dbget-bin/www_bget?ko:K01958
A4FMN8	K00937	https://www.genome.jp/dbget-bin/www_bget?ko:K00937
A4FMQ3	K00058	https://www.genome.jp/dbget-bin/www_bget?ko:K00058
A4FMQ5	K00053	https://www.genome.jp/dbget-bin/www_bget?ko:K00053
A4FMR9	K02434	https://www.genome.jp/dbget-bin/www_bget?ko:K02434
A4FMU4	K03522	https://www.genome.jp/dbget-bin/www_bget?ko:K03522
A4FMU5	K03521	https://www.genome.jp/dbget-bin/www_bget?ko:K03521
A4FMY9		
A4FN01		
A4FN27	K02112	https://www.genome.jp/dbget-bin/www_bget?ko:K02112
