Protein	Accession	Accession.id
P0A8N5	fig|1411691.4.peg.2570	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2570
P0A8P4	fig|386585.9.peg.4006	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4006
P0A8R3	fig|198214.7.peg.4722	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4722
P0A8R6	fig|386585.9.peg.4382	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4382
P0A8T7	fig|1411691.4.peg.2724	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2724
P0A8T8	fig|386585.9.peg.5135	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.5135
P0A8T9	fig|198214.7.peg.4784	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4784
P0A8U5	fig|198214.7.peg.218	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.218
P0A8U9	fig|198214.7.peg.4732	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4732
P0A8V2	fig|1411691.4.peg.2725	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2725
P0A8V4	fig|386585.9.peg.5134	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.5134
P0A8V5	fig|198214.7.peg.4783	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4783
P0A8V6	fig|1411691.4.peg.1100	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1100
P0A8Y3	fig|1411691.4.peg.2826	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2826
P0A8Y5	fig|1411691.4.peg.3006	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3006
P0A8Y7	fig|198214.7.peg.4445	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4445
P0A8Z9	fig|386585.9.peg.4087	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4087
P0A904	fig|198214.7.peg.3013	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3013
P0A909	fig|198214.7.peg.1697	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1697
P0A910	fig|1411691.4.peg.1317	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1317
P0A911	fig|386585.9.peg.1165	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1165
P0A912	fig|1411691.4.peg.1531	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1531
P0A915	fig|1411691.4.peg.1027	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1027
P0A916	fig|198214.7.peg.1479	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1479
P0A917	fig|1411691.4.peg.1464	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1464
P0A920	fig|198214.7.peg.889	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.889
P0A929	fig|198214.7.peg.399	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.399
P0A949	fig|386585.9.peg.1545	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1545
P0A953	fig|1411691.4.peg.4409	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4409
P0A955	fig|1411691.4.peg.399	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.399
P0A961	fig|198214.7.peg.2832	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2832
P0A972	fig|1411691.4.peg.1645	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1645
P0A978	fig|1411691.4.peg.1282	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1282
P0A991	fig|1411691.4.peg.150	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.150
P0A993	fig|1411691.4.peg.2470	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2470
P0A995	fig|198214.7.peg.5022	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.5022
P0A998	fig|1411691.4.peg.343	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.343
P0A9A2	fig|1411691.4.peg.348	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.348
P0A9A6	fig|1411691.4.peg.2185	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2185
P0A9A8	fig|386585.9.peg.199	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.199
P0A9A9	fig|1411691.4.peg.1593	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1593
P0A9B1	fig|386585.9.peg.830	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.830
P0A9B2	fig|1411691.4.peg.475	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.475
P0A9B4	fig|386585.9.peg.2605	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2605
P0A9B5	fig|198214.7.peg.1700	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1700
P0A9C0	fig|1411691.4.peg.4498	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4498
P0A9C3	fig|1411691.4.peg.1522	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1522
P0A9C5	fig|1411691.4.peg.2841	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2841
P0A9C7	fig|386585.9.peg.5006	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.5006
P0A9C8	fig|198214.7.peg.4644	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4644
P0A9D2	fig|1411691.4.peg.625	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.625
P0A9D8	fig|1411691.4.peg.2115	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2115
P0A9F5	fig|386585.9.peg.1945	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1945
P0A9G6	fig|1411691.4.peg.2698	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2698
P0A9H1	fig|1411691.4.peg.3661	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3661
P0A9H9	fig|511145.12.peg.1962	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1962
P0A9J3	fig|198214.7.peg.3892	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3892
P0A9J6	fig|1411691.4.peg.2948	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2948
P0A9J8	fig|1411691.4.peg.4140	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4140
P0A9K3	fig|511145.12.peg.694	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.694
P0A9K5	fig|386585.9.peg.812	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.812
P0A9K6	fig|198214.7.peg.727	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.727
P0A9K7	fig|1411691.4.peg.2976	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2976
P0A9L3	fig|1411691.4.peg.2494	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2494
P0A9M0	fig|1411691.4.peg.1837	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1837
P0A9M2	fig|1411691.4.peg.2157	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2157
P0A9M5	fig|1411691.4.peg.2045	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2045
P0A9M6	fig|386585.9.peg.367	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.367
P0A9M8	fig|1411691.4.peg.4437	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4437
P0A9M9	fig|198214.7.peg.2840	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2840
P0A9N7	fig|198214.7.peg.1044	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1044
P0A9P0	fig|1411691.4.peg.2166	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2166
P0A9P2	fig|386585.9.peg.218	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.218
P0A9P3	fig|198214.7.peg.127	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.127
P0A9Q1	fig|1411691.4.peg.2283	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2283
P0A9Q7	fig|1411691.4.peg.1043	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1043
P0A9Q8	fig|386585.9.peg.1842	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1842
P0A9Q9	fig|511145.12.peg.3530	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3530
P0A9R4	fig|1411691.4.peg.4209	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4209
P0A9S3	fig|1411691.4.peg.159	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.159
P0A9T0	fig|1411691.4.peg.3820	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3820
P0A9T3	fig|198214.7.peg.3447	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3447
P0A9U3	fig|1411691.4.peg.1458	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1458
P0A9V4	fig|198214.7.peg.3842	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3842
P0A9W3	fig|1411691.4.peg.2293	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2293
P0A9W5	fig|198214.7.peg.5213	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.5213
P0A9X1	fig|1411691.4.peg.390	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.390
P0A9X4	fig|511145.12.peg.3348	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3348
P0A9X9	fig|1411691.4.peg.3158	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3158
P0A9Y6	fig|1411691.4.peg.428	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.428
P0A9Z1	fig|1411691.4.peg.4181	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4181
P0A9Z3	fig|386585.9.peg.3573	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3573
P0A9Z6	fig|198214.7.peg.3105	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3105
P0AA04	fig|1411691.4.peg.4316	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4316
P0AA06	fig|386585.9.peg.3434	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3434
P0AA10	fig|1411691.4.peg.3497	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3497
P0AA12	fig|386585.9.peg.4285	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4285
P0AA15	fig|198214.7.peg.3876	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3876
P0AA16	fig|1411691.4.peg.3324	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3324
P0AA18	fig|386585.9.peg.4435	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4435
P0AA21	fig|198214.7.peg.4040	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4040
P0AA25	fig|511145.12.peg.3896	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3896
P0AA48	fig|386585.9.peg.2952	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2952
P0AAB6	fig|511145.12.peg.2119	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2119
P0AAB8	fig|1411691.4.peg.2782	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2782
P0AAB9	fig|198214.7.peg.4715	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4715
P0AAC0	fig|1411691.4.peg.944	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.944
P0AAC2	fig|386585.9.peg.2020	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2020
P0AAC3	fig|198214.7.peg.2185	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2185
P0AAF9	fig|198214.7.peg.947	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.947
P0AAG8	fig|1411691.4.peg.92	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.92
P0AAG9	fig|198214.7.peg.2676	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2676
P0AAI8	fig|198214.7.peg.1287	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1287
P0AAI9	fig|1411691.4.peg.1176	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1176
P0AAJ7	fig|198214.7.peg.4677	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4677
P0AAL8	fig|198214.7.peg.2014	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2014
P0AAN3	fig|1411691.4.peg.4014	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4014
P0AAP0	fig|386585.9.peg.528	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.528
P0AAQ4	fig|386585.9.peg.563	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.563
P0AAQ5	fig|198214.7.peg.398	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.398
P0AAQ9	fig|198214.7.peg.460	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.460
P0AAS1	fig|386585.9.peg.616	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.616
P0AAT5	fig|198214.7.peg.555	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.555
P0AAT9	fig|511145.12.peg.674	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.674
P0AAU2	fig|511145.12.peg.730	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.730
P0AAU3	fig|386585.9.peg.844	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.844
P0AB14	fig|511145.12.peg.1039	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1039
P0AB18	fig|1411691.4.peg.1304	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1304
P0AB43	fig|511145.12.peg.1224	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1224
P0AB52	fig|511145.12.peg.1270	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.1270
P0AB54	fig|198214.7.peg.1440	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1440
P0AB69	fig|386585.9.peg.2418	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2418
P0AB70	fig|198214.7.peg.1917	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1917
P0AB71	fig|1411691.4.peg.3807	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3807
P0AB72	fig|386585.9.peg.3962	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3962
P0AB73	fig|198214.7.peg.3461	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3461
P0AB79	fig|198214.7.peg.4319	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4319
P0AB80	fig|511145.12.peg.3887	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3887
P0AB88	fig|198214.7.peg.3348	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3348
P0AB89	fig|1411691.4.peg.1135	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1135
P0AB92	fig|386585.9.peg.901	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.901
P0ABA0	fig|1411691.4.peg.2964	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2964
P0ABA8	fig|386585.9.peg.4880	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4880
P0ABB0	fig|1411691.4.peg.2966	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2966
P0ABB2	fig|386585.9.peg.4881	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4881
P0ABB3	fig|198214.7.peg.4501	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4501
P0ABB4	fig|1411691.4.peg.2968	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2968
P0ABB6	fig|386585.9.peg.4879	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4879
P0ABB7	fig|198214.7.peg.4499	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4499
P0ABB8	fig|1411691.4.peg.2459	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2459
P0ABD5	fig|1411691.4.peg.2094	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2094
P0ABD7	fig|198214.7.peg.197	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.197
P0ABD8	fig|1411691.4.peg.3473	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3473
P0ABE0	fig|386585.9.peg.4310	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4310
P0ABF6	fig|1411691.4.peg.99	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.99
P0ABH0	fig|1411691.4.peg.2186	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2186
P0ABH2	fig|386585.9.peg.198	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.198
P0ABH3	fig|198214.7.peg.106	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.106
P0ABH7	fig|1411691.4.peg.1553	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1553
P0ABH8		
P0ABJ1	fig|1411691.4.peg.1845	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1845
P0ABJ9	fig|1411691.4.peg.1540	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1540
P0ABK1	fig|198214.7.peg.654	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.654
P0ABK4	fig|386585.9.peg.887	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.887
P0ABK5	fig|1411691.4.peg.4317	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4317
P0ABP8	fig|1411691.4.peg.2301	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2301
P0ABQ4	fig|511145.12.peg.49	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.49
P0ABR3	fig|386585.9.peg.1540	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1540
P0ABT0	fig|386585.9.peg.2675	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2675
P0ABT2	fig|1411691.4.peg.1466	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1466
P0ABT3	fig|386585.9.peg.1004	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1004
P0ABT4	fig|198214.7.peg.887	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.887
P0ABU2	fig|1411691.4.peg.1081	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1081
P0ABU4	fig|198214.7.peg.1423	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1423
P0ABU5	fig|1411691.4.peg.3522	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3522
P0ABX2	fig|1411691.4.peg.1194	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1194
P0ABZ8	fig|386585.9.peg.157	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.157
P0AC13	fig|1411691.4.peg.3555	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3555
P0AC15	fig|198214.7.peg.3817	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3817
P0AC33	fig|1411691.4.peg.650	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.650
P0AC38	fig|1411691.4.peg.2561	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2561
P0AC40	fig|198214.7.peg.5063	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.5063
P0AC41	fig|1411691.4.peg.1549	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1549
P0AC47	fig|1411691.4.peg.2545	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2545
P0AC50	fig|198214.7.peg.5082	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.5082
P0AC55	fig|1411691.4.peg.1825	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1825
P0AC59	fig|1411691.4.peg.1204	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1204
P0AC62	fig|1411691.4.peg.3096	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3096
P0AC69	fig|1411691.4.peg.605	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.605
P0AC81	fig|1411691.4.peg.608	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.608
P0AC87	fig|198214.7.peg.4071	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4071
P0AC90	fig|386585.9.peg.2991	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2991
P0AC91	fig|198214.7.peg.2524	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2524
P0ACA3	fig|1411691.4.peg.3499	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3499
P0ACA5	fig|386585.9.peg.4282	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4282
P0ACB3	fig|198214.7.peg.285	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.285
P0ACB4	fig|1411691.4.peg.2860	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2860
P0ACB9	fig|386585.9.peg.4938	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4938
P0ACC2	fig|198214.7.peg.1432	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.1432
P0ACC3	fig|1411691.4.peg.2124	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2124
P0ACD6	fig|386585.9.peg.3547	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3547
P0ACD7	fig|198214.7.peg.3076	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3076
P0ACD8	fig|1411691.4.peg.1301	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1301
P0ACE2	fig|198214.7.peg.3615	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3615
P0ACE5	fig|386585.9.peg.618	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.618
P0ACE6	fig|198214.7.peg.465	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.465
P0ACE7	fig|1411691.4.peg.1164	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1164
P0ACF0	fig|1411691.4.peg.2711	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2711
P0ACF4	fig|1411691.4.peg.1836	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1836
P0ACF8	fig|1411691.4.peg.1048	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1048
P0ACG0	fig|386585.9.peg.1839	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1839
P0ACG1	fig|1411691.4.peg.4072	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4072
P0ACG3	fig|198214.7.peg.3212	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3212
P0ACI9	fig|198214.7.peg.4511	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4511
P0ACJ0	fig|1411691.4.peg.1388	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1388
P0ACK9	fig|198214.7.peg.3356	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3356
P0ACL4	fig|198214.7.peg.3724	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3724
P0ACL8	fig|198214.7.peg.4302	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4302
P0ACN4	fig|1411691.4.peg.1771	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1771
P0ACP3	fig|386585.9.peg.184	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.184
P0ACP8	fig|386585.9.peg.2479	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2479
P0ACS1	fig|386585.9.peg.3701	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3701
P0ACW7	fig|198214.7.peg.2118	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2118
P0ACZ3	fig|386585.9.peg.1254	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1254
P0ACZ4	fig|1411691.4.peg.4360	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4360
P0ACZ7	fig|198214.7.peg.2910	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2910
P0AD23	fig|198214.7.peg.2717	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.2717
P0AD24	fig|511145.12.peg.2276	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2276
P0AD59	fig|1411691.4.peg.2063	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2063
P0AD61	fig|1411691.4.peg.582	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.582
P0AD62	fig|386585.9.peg.2496	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.2496
P0ADB1	fig|1411691.4.peg.517	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.517
P0ADB7	fig|1411691.4.peg.2551	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2551
P0ADC5	fig|386585.9.peg.1596	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.1596
P0ADE6	fig|511145.12.peg.2757	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.2757
P0ADE9	fig|198214.7.peg.3433	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3433
P0ADG7	fig|1411691.4.peg.4229	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4229
P0ADG8	fig|386585.9.peg.3521	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3521
P0ADI4	fig|1411691.4.peg.1674	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1674
P0ADN2	fig|511145.12.peg.3882	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3882
P0ADN4	fig|386585.9.peg.4905	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4905
P0ADN5	fig|198214.7.peg.4531	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.4531
P0ADQ7	fig|1411691.4.peg.4069	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4069
P0ADR7	fig|386585.9.peg.3832	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.3832
P0ADS2	fig|1411691.4.peg.3822	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3822
P0ADS5	fig|198214.7.peg.3445	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3445
P0ADT4	fig|198214.7.peg.3652	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3652
P0ADU5	fig|511145.12.peg.3117	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3117
P0ADW3	fig|511145.12.peg.3330	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3330
P0ADW5	fig|386585.9.peg.4287	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.4287
P0ADX1	fig|511145.12.peg.3450	https://www.patricbrc.org/view/Feature/fig|511145.12.peg.3450
P0ADY3	fig|1411691.4.peg.3421	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3421
P0ADY6	fig|198214.7.peg.3951	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3951
P0ADY7	fig|1411691.4.peg.3418	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.3418
P0ADZ3	fig|198214.7.peg.3959	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.3959
P0AE08	fig|1411691.4.peg.1663	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.1663
P0AE10	fig|386585.9.peg.755	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.755
P0AE11	fig|198214.7.peg.609	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.609
P0AE12	fig|1411691.4.peg.269	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.269
P0AE18	fig|1411691.4.peg.2113	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.2113
P0AE20	fig|386585.9.peg.271	https://www.patricbrc.org/view/Feature/fig|386585.9.peg.271
P0AE21	fig|198214.7.peg.178	https://www.patricbrc.org/view/Feature/fig|198214.7.peg.178
P0AE39	fig|1411691.4.peg.4347	https://www.patricbrc.org/view/Feature/fig|1411691.4.peg.4347
